mahalanobis_distance,is_ood,entropy,renyi_entropy,z_score,mean,std,is_anomalous,confidence,is_cold_start,record_count,security_flags_sql_injection,security_flags_hardcoded_secrets,security_flags_eval_exec,source_id
2.8284158835882924,False,3.161700383368584,3.040154076779449,-1.0159501009714322,0.002168381673004276,0.002800008967827702,False,0.6082293574184109,False,8,False,False,False,module_a
2.9999859488655405,False,3.1242504552700345,2.959258369288201,0.24441941972211526,0.0022403404620723495,0.0026496630355679683,False,0.664409887044082,False,8,False,False,False,module_b
3.1622517194040807,True,3.006396473146634,2.736063183730817,0.5216131981553321,0.0023734651724490936,0.0025521729673929914,False,0.6365908734597769,False,8,False,False,False,module_c
