mahalanobis_distance,is_ood,entropy,renyi_entropy,z_score,mean,std,is_anomalous,confidence,is_cold_start,record_count,security_flags_sql_injection,security_flags_hardcoded_secrets,security_flags_eval_exec,source_id
2.8284199093547255,False,3.1746685161026216,3.06523337637187,-0.4338776960534691,0.001426502127750015,0.001414118540521586,False,0.654299980057634,False,8,False,False,False,module_a
2.999987845463496,False,3.0478785203364995,2.8031347039414674,1.2356126171475932,0.0016296917092483295,0.0014799996439874429,False,0.5884030810660561,False,8,False,False,False,module_b
3.1622646340785936,True,3.2637827121733642,3.207402935790685,1.8348708643121316,0.001954357268796432,0.001769419122962722,False,0.5415974542484404,False,8,False,False,False,module_c
