mahalanobis_distance,is_ood,entropy,renyi_entropy,z_score,mean,std,is_anomalous,confidence,is_cold_start,record_count,security_flags_sql_injection,security_flags_hardcoded_secrets,security_flags_eval_exec,source_id
2.8284191772114187,False,2.9850233758254667,2.7793571986806627,-0.19636136812125055,0.0016768611262144154,0.0017478101038982518,False,0.6796408472652344,False,8,False,False,False,module_a
2.9999798164455314,False,3.0858411119631066,2.8836636345264592,0.4322367796502236,0.0017569301286681292,0.0016671904289740636,False,0.6490398717076352,False,8,False,False,False,module_b
3.162263598506034,True,3.207159334964986,3.102076270467221,1.1651023313996849,0.001956726535277785,0.0017148399863695413,False,0.5849305080129706,False,8,False,False,False,module_c
