mahalanobis_distance,is_ood,entropy,renyi_entropy,z_score,mean,std,is_anomalous,confidence,is_cold_start,record_count,security_flags_sql_injection,security_flags_hardcoded_secrets,security_flags_eval_exec,source_id
2.236062218909553,False,3.153145225380183,3.0248216020782115,0.4857077352727263,0.0010725439964477468,0.0014731332653472114,False,0.6764046249591728,False,5,False,False,False,module_a
2.4494877482110935,False,3.16596756119254,3.0226774555929943,0.8062650575256032,0.0012658841185861614,0.0014387833405438758,False,0.6391817800751391,False,6,False,False,False,module_b
2.6457490991060295,False,3.251248167141457,3.183662958154522,1.1136852181866779,0.001503196439538515,0.0014916120098740714,False,0.6061067576353873,False,7,False,False,False,module_c
